1	SELECT COUNT(*) FROM singer;;	SELECT count(*) FROM singer
0	SELECT airlines.airline FROM airlines INNER JOIN flights ON airlines.airline = flights.airline INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.airportcode = "AHD";;	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.DestAirport  =  "AHD"
0	SELECT airline FROM airlines WHERE airline IN ( SELECT airline FROM flights WHERE sourceairport = 'APG' ) AND airline IN ( SELECT airline FROM flights WHERE sourceairport = 'CVO' );;	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO"
0	SELECT airlines.airline FROM airlines INNER JOIN flights ON airlines.airline = flights.airline INNER JOIN airports ON flights.sourceairport = airports.airportcode WHERE airports.airportcode IN ('APG', 'CVO') GROUP BY airlines.airline HAVING COUNT(DISTINCT airports.airportcode) = 2;;	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG" INTERSECT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO"
0	SELECT airline FROM airlines WHERE airline IN ( SELECT airline FROM flights WHERE sourceairport = 'CVO' ) AND airline NOT IN ( SELECT airline FROM flights WHERE sourceairport = 'APG' );;	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG"
0	SELECT airlines.airline FROM airlines WHERE airlines.airline IN ( SELECT flights.airline FROM flights INNER JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'CVO' ) EXCEPT SELECT airlines.airline FROM airlines WHERE airlines.airline IN ( SELECT flights.airline FROM flights INNER JOIN airports ON flights.sourceairport = airports.airportcode WHERE airports.city = 'APG' );;	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "CVO" EXCEPT SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline WHERE T2.SourceAirport  =  "APG"
0	SELECT airline FROM airlines WHERE airline IN ( SELECT airline FROM flights GROUP BY airline HAVING COUNT(*) >= 10 );;	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10
0	SELECT airline FROM flights GROUP BY airline HAVING COUNT(*) >= 10;;	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10
0	SELECT airline FROM airlines WHERE airline IN ( SELECT airline FROM flights GROUP BY airline HAVING COUNT(*) < 200 );;	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200
0	SELECT abbreviation FROM airlines WHERE airline IN (SELECT airline FROM flights GROUP BY airline HAVING COUNT(*) < 200);;	SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  <  200
0	SELECT flightno FROM flights WHERE airline = "United Airlines";;	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  "United Airlines"
0	SELECT flightno FROM flights WHERE airline = "United Airlines";;	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T2.uid  =  T1.Airline WHERE T2.Airline  =  "United Airlines"
1	SELECT flightno FROM flights WHERE sourceairport = "APG";;	SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  "APG"
1	SELECT flightno FROM flights WHERE sourceairport = 'APG';;	SELECT FlightNo FROM FLIGHTS WHERE SourceAirport  =  "APG"
1	SELECT flightno FROM flights WHERE destairport = "APG";;	SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  "APG"
1	SELECT flightno FROM flights WHERE destairport = 'APG';;	SELECT FlightNo FROM FLIGHTS WHERE DestAirport  =  "APG"
1	SELECT flights.flightno FROM flights JOIN airports ON flights.sourceairport = airports.airportcode WHERE airports.city = "Aberdeen";;	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
1	SELECT flights.flightno FROM flights INNER JOIN airports ON flights.sourceairport = airports.airportcode WHERE airports.city = 'Aberdeen';;	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.SourceAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
1	SELECT flights.flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = 'Aberdeen';;	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
1	SELECT flights.flightno FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city = "Aberdeen";;	SELECT T1.FlightNo FROM FLIGHTS AS T1 JOIN AIRPORTS AS T2 ON T1.DestAirport   =  T2.AirportCode WHERE T2.City  =  "Aberdeen"
1	SELECT COUNT(*) FROM flights JOIN airports ON flights.destairport = airports.airportcode WHERE airports.city IN ('Aberdeen', 'Abilene');;	SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  "Aberdeen" OR T2.city  =  "Abilene"
1	SELECT COUNT(*) FROM flights WHERE destairport IN (SELECT airportcode FROM airports WHERE city IN ('Aberdeen', 'Abilene'));;	SELECT count(*) FROM Flights AS T1 JOIN Airports AS T2 ON T1.DestAirport  =  T2.AirportCode WHERE T2.city  =  "Aberdeen" OR T2.city  =  "Abilene"
1	SELECT airportname FROM airports WHERE airportcode NOT IN (SELECT sourceairport FROM flights) AND airportcode NOT IN (SELECT destairport FROM flights);;	SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)
0	SELECT DISTINCT airportname FROM airports WHERE airportcode NOT IN ( SELECT sourceairport FROM flights UNION SELECT destairport FROM flights );;	SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)
1	SELECT COUNT(*) FROM employee;;	SELECT count(*) FROM employee
1	SELECT Count(*) FROM employee;;	SELECT count(*) FROM employee
1	SELECT employee.name FROM employee ORDER BY employee.age ASC;;	SELECT name FROM employee ORDER BY age
1	SELECT name FROM employee ORDER BY age ASC;;	SELECT name FROM employee ORDER BY age
1	SELECT city, COUNT(employee_id) AS employee_count FROM employee GROUP BY city;;	SELECT count(*) ,  city FROM employee GROUP BY city
1	SELECT employee.city, COUNT(employee.employee_id) FROM employee GROUP BY employee.city;;	SELECT count(*) ,  city FROM employee GROUP BY city
1	SELECT city FROM employee WHERE age < 30 GROUP BY city HAVING COUNT(employee_id) > 1;;	SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1
1	SELECT employee.city FROM employee WHERE employee.age < 30 GROUP BY employee.city HAVING COUNT(*) > 1;;	SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1
1	SELECT shop.location, COUNT(shop.shop_id) AS number_of_shops FROM shop GROUP BY shop.location;;	SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION
1	SELECT shop.location, COUNT(shop.shop_id) AS num_shops FROM shop GROUP BY shop.location;;	SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION
1	SELECT shop.manager_name, shop.district FROM shop WHERE shop.number_products = (SELECT MAX(number_products) FROM shop);;	SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1
1	SELECT shop.manager_name, shop.district FROM shop WHERE shop.number_products = ( SELECT MAX(number_products) FROM shop );;	SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1
1	SELECT MIN(number_products), MAX(number_products) FROM shop;;	SELECT min(Number_products) ,  max(Number_products) FROM shop
1	SELECT MIN(number_products) AS minimum_number_of_products, MAX(number_products) AS maximum_number_of_products FROM shop;;	SELECT min(Number_products) ,  max(Number_products) FROM shop
1	SELECT shop.name, shop.location, shop.district FROM shop ORDER BY shop.number_products DESC;;	SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC
1	SELECT shop.name, shop.location, shop.district FROM shop ORDER BY shop.number_products DESC;;	SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC
1	SELECT shop.name FROM shop WHERE shop.number_products > (SELECT AVG(number_products) FROM shop);;	SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop)
1	SELECT shop.name FROM shop WHERE shop.number_products > (SELECT AVG(number_products) FROM shop);;	SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop)
0	SELECT employee.name FROM evaluation JOIN employee ON evaluation.employee_id = employee.employee_id GROUP BY employee.employee_id ORDER BY COUNT(*) DESC LIMIT 1;;	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1
0	SELECT employee.name FROM employee JOIN evaluation ON evaluation.employee_id = employee.employee_id GROUP BY employee.employee_id ORDER BY COUNT(*) DESC LIMIT 1;;	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1
1	SELECT e.name FROM evaluation AS ev JOIN employee AS e ON ev.employee_id = e.employee_id ORDER BY ev.bonus DESC LIMIT 1;;	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1
1	SELECT employee.name FROM evaluation INNER JOIN employee ON evaluation.employee_id = employee.employee_id ORDER BY evaluation.bonus DESC LIMIT 1;;	SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1
1	SELECT employee.name FROM employee WHERE employee.employee_id NOT IN ( SELECT evaluation.employee_id FROM evaluation );;	SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation)
1	SELECT employee.name FROM employee WHERE employee.employee_id NOT IN (SELECT evaluation.employee_id FROM evaluation);	SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation)
1	SELECT shop.name FROM shop JOIN hiring ON shop.shop_id = hiring.shop_id GROUP BY shop.shop_id ORDER BY COUNT(hiring.employee_id) DESC LIMIT 1;;	SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1
0	SELECT shop.name FROM shop JOIN hiring ON shop.shop_id = hiring.shop_id GROUP BY shop.name ORDER BY COUNT(*) DESC LIMIT 1;;	SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1
0	SELECT DISTINCT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring);;	SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring)
1	SELECT shop.name FROM shop LEFT JOIN hiring ON shop.shop_id = hiring.shop_id WHERE hiring.employee_id IS NULL;;	SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring)
1	SELECT shop.name, COUNT(employee.employee_id) as num_employees FROM shop JOIN hiring ON shop.shop_id = hiring.shop_id JOIN employee ON hiring.employee_id = employee.employee_id GROUP BY shop.name;;	SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name
0	SELECT shop.name, COUNT(employee.employee_id) FROM shop JOIN hiring ON shop.shop_id = hiring.shop_id JOIN employee ON hiring.employee_id = employee.employee_id GROUP BY shop.shop_id, shop.name;;	SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name
1	SELECT SUM(bonus) FROM evaluation;;	SELECT sum(bonus) FROM evaluation
1	SELECT SUM(bonus) AS total_bonus FROM evaluation;;	SELECT sum(bonus) FROM evaluation
1	SELECT shop_id, employee_id, start_from, is_full_time FROM hiring;;	SELECT * FROM hiring
1	SELECT shop_id, employee_id, start_from, is_full_time FROM hiring;;	SELECT * FROM hiring
1	SELECT shop.district FROM shop WHERE shop.number_products < 3000 INTERSECT SELECT shop.district FROM shop WHERE shop.number_products > 10000;;	SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000
1	SELECT shop.district FROM shop WHERE shop.number_products < 3000 INTERSECT SELECT shop.district FROM shop WHERE shop.number_products > 10000;;	SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000
1	SELECT COUNT(DISTINCT location) FROM shop;;	SELECT count(DISTINCT LOCATION) FROM shop
1	SELECT COUNT(DISTINCT location) FROM shop;;	SELECT count(DISTINCT LOCATION) FROM shop
1	SELECT COUNT(*) FROM documents;;	SELECT count(*) FROM Documents
1	SELECT COUNT(*) FROM documents;;	SELECT count(*) FROM Documents
1	SELECT documents.document_id, documents.document_name, documents.document_description FROM documents;;	SELECT document_id ,  document_name ,  document_description FROM Documents
1	SELECT documents.document_id, documents.document_name, documents.document_description FROM documents;;	SELECT document_id ,  document_name ,  document_description FROM Documents
1	SELECT documents.document_name, documents.template_id FROM documents WHERE documents.document_description LIKE '%w%';;	SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE "%w%"
1	SELECT documents.document_name, documents.template_id FROM documents WHERE documents.document_description LIKE '%w%';;	SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE "%w%"
1	SELECT documents.document_id, documents.template_id, documents.document_description FROM documents WHERE documents.document_name = "Robbin CV";;	SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  "Robbin CV"
1	SELECT documents.document_id, documents.template_id, documents.document_description FROM documents WHERE documents.document_name = 'Robbin CV';;	SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  "Robbin CV"
1	SELECT COUNT(DISTINCT templates.template_id) AS num_different_templates FROM documents JOIN templates ON documents.template_id = templates.template_id;;	SELECT count(DISTINCT template_id) FROM Documents
1	SELECT COUNT(DISTINCT templates.template_id) AS num_templates_used FROM documents JOIN templates ON documents.template_id = templates.template_id;;	SELECT count(DISTINCT template_id) FROM Documents
1	SELECT COUNT(*) FROM documents WHERE template_id IN ( SELECT template_id FROM templates WHERE template_type_code = 'PPT' );;	SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT'
1	SELECT COUNT(DISTINCT documents.document_id) FROM documents JOIN templates ON documents.template_id = templates.template_id JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code WHERE ref_template_types.template_type_code = 'PPT';;	SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT'
0	SELECT templates.template_id, COUNT(documents.document_id) as num_documents FROM templates LEFT JOIN documents ON templates.template_id = documents.template_id GROUP BY templates.template_id;;	SELECT template_id ,  count(*) FROM Documents GROUP BY template_id
1	SELECT templates.template_id, COUNT(documents.template_id) AS count FROM templates JOIN documents ON templates.template_id = documents.template_id GROUP BY templates.template_id;;	SELECT template_id ,  count(*) FROM Documents GROUP BY template_id
0	SELECT templates.template_id, templates.template_type_code FROM templates JOIN documents ON templates.template_id = documents.template_id GROUP BY templates.template_id, templates.template_type_code ORDER BY COUNT(documents.document_id) DESC LIMIT 1;;	SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1
0	SELECT templates.template_id, templates.template_type_code FROM templates INNER JOIN documents ON templates.template_id = documents.template_id GROUP BY templates.template_id, templates.template_type_code ORDER BY COUNT(documents.document_id) DESC LIMIT 1;;	SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1
1	SELECT templates.template_id FROM templates INNER JOIN documents ON templates.template_id = documents.template_id GROUP BY templates.template_id HAVING COUNT(documents.document_id) > 1;;	SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1
1	SELECT templates.template_id FROM templates INNER JOIN documents ON templates.template_id = documents.template_id GROUP BY templates.template_id HAVING COUNT(DISTINCT documents.document_id) > 1;;	SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1
1	SELECT templates.template_id FROM templates LEFT JOIN documents ON templates.template_id = documents.template_id WHERE documents.document_id IS NULL;;	SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents
1	SELECT templates.template_id FROM templates LEFT JOIN documents ON templates.template_id = documents.template_id WHERE documents.document_id IS NULL;;	SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents
1	SELECT COUNT(*) FROM templates;;	SELECT count(*) FROM Templates
1	SELECT COUNT(*) FROM templates;;	SELECT count(*) FROM Templates
1	SELECT template_id, version_number, template_type_code FROM templates;;	SELECT template_id ,  version_number ,  template_type_code FROM Templates
1	SELECT templates.template_id, templates.version_number, templates.template_type_code FROM templates;	SELECT template_id ,  version_number ,  template_type_code FROM Templates
1	SELECT DISTINCT template_type_code FROM templates;;	SELECT DISTINCT template_type_code FROM Templates
0	SELECT ref_template_types.template_type_code FROM ref_template_types;;	SELECT DISTINCT template_type_code FROM Templates
1	SELECT templates.template_id FROM templates WHERE templates.template_type_code IN ('PP', 'PPT');;	SELECT template_id FROM Templates WHERE template_type_code  =  "PP" OR template_type_code  =  "PPT"
1	SELECT templates.template_id FROM templates WHERE templates.template_type_code IN ('PP', 'PPT');;	SELECT template_id FROM Templates WHERE template_type_code  =  "PP" OR template_type_code  =  "PPT"
1	SELECT COUNT(*) FROM templates WHERE template_type_code = 'CV';;	SELECT count(*) FROM Templates WHERE template_type_code  =  "CV"
1	SELECT COUNT(*) FROM templates WHERE template_type_code = "CV";;	SELECT count(*) FROM Templates WHERE template_type_code  =  "CV"
1	SELECT templates.version_number, templates.template_type_code FROM templates WHERE templates.version_number > 5;;	SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5
1	SELECT templates.version_number, templates.template_type_code FROM templates WHERE templates.version_number > 5;;	SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5
0	SELECT ref_template_types.template_type_code, COUNT(templates.template_id) AS num_of_templates FROM ref_template_types LEFT JOIN templates ON templates.template_type_code = ref_template_types.template_type_code GROUP BY ref_template_types.template_type_code;;	SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code
1	SELECT ref_template_types.template_type_code, COUNT(templates.template_id) AS num_templates FROM ref_template_types JOIN templates ON ref_template_types.template_type_code = templates.template_type_code GROUP BY ref_template_types.template_type_code;;	SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code
1	SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(template_id) DESC LIMIT 1;;	SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1
1	SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1;;	SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1
0	SELECT ref_template_types.template_type_code FROM ref_template_types LEFT JOIN templates ON templates.template_type_code = ref_template_types.template_type_code GROUP BY ref_template_types.template_type_code HAVING COUNT(templates.template_id) < 3;;	SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3
0	SELECT ref_template_types.template_type_code FROM ref_template_types LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code GROUP BY ref_template_types.template_type_code HAVING COUNT(templates.template_id) < 3;;	SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3
1	SELECT MIN(version_number), template_type_code FROM templates;	SELECT min(Version_Number) ,  template_type_code FROM Templates
0	SELECT templates.version_number, templates.template_type_code FROM templates WHERE templates.version_number = ( SELECT MIN(version_number) FROM templates );	SELECT min(Version_Number) ,  template_type_code FROM Templates
1	SELECT template_type_code FROM documents JOIN templates ON documents.template_id = templates.template_id WHERE document_name = "Data base";;	SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T2.document_name  =  "Data base"
1	SELECT templates.template_type_code FROM documents JOIN templates ON documents.template_id = templates.template_id WHERE documents.document_name = 'Data base';;	SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T2.document_name  =  "Data base"
1	SELECT documents.document_name FROM documents JOIN templates ON documents.template_id = templates.template_id JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code WHERE ref_template_types.template_type_code = 'BK';;	SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T1.template_type_code  =  "BK"
1	SELECT documents.document_name FROM templates JOIN documents ON templates.template_id = documents.template_id WHERE templates.template_type_code = 'BK';;	SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T1.template_type_code  =  "BK"
0	SELECT ref_template_types.template_type_code, COUNT(documents.template_id) AS document_count FROM ref_template_types LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code LEFT JOIN documents ON templates.template_id = documents.template_id GROUP BY ref_template_types.template_type_code;;	SELECT T1.template_type_code ,  count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code
1	SELECT ref_template_types.template_type_code, COUNT(*) AS document_count FROM ref_template_types JOIN templates ON ref_template_types.template_type_code = templates.template_type_code JOIN documents ON templates.template_id = documents.template_id GROUP BY ref_template_types.template_type_code;;	SELECT T1.template_type_code ,  count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code
1	SELECT templates.template_type_code FROM templates JOIN documents ON templates.template_id = documents.template_id GROUP BY templates.template_type_code ORDER BY COUNT(documents.template_id) DESC LIMIT 1;;	SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1
1	SELECT ref_template_types.template_type_code FROM ref_template_types JOIN templates ON templates.template_type_code = ref_template_types.template_type_code JOIN documents ON documents.template_id = templates.template_id GROUP BY ref_template_types.template_type_code ORDER BY COUNT(*) DESC LIMIT 1;;	SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1
0	SELECT ref_template_types.template_type_code FROM ref_template_types LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code WHERE templates.template_id IS NULL;;	SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id
0	SELECT ref_template_types.template_type_code FROM ref_template_types LEFT JOIN templates ON ref_template_types.template_type_code = templates.template_type_code WHERE templates.template_type_code IS NULL;;	SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id
1	SELECT template_type_code, template_type_description FROM ref_template_types;;	SELECT template_type_code ,  template_type_description FROM Ref_template_types
1	SELECT ref_template_types.template_type_code, ref_template_types.template_type_description FROM ref_template_types;;	SELECT template_type_code ,  template_type_description FROM Ref_template_types
1	SELECT ref_template_types.template_type_description FROM ref_template_types WHERE ref_template_types.template_type_code = "AD";;	SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  "AD"
0	SELECT ref_template_types.template_type_description FROM templates JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code WHERE templates.template_type_code = "AD";;	SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  "AD"
1	SELECT ref_template_types.template_type_code FROM ref_template_types WHERE template_type_description = 'Book';;	SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  "Book"
1	SELECT ref_template_types.template_type_code FROM ref_template_types WHERE template_type_description = "Book";;	SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  "Book"
1	SELECT DISTINCT ref_template_types.template_type_description FROM templates JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code JOIN documents ON templates.template_id = documents.template_id;;	SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID
1	SELECT DISTINCT ref_template_types.template_type_description FROM templates JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code JOIN documents ON documents.template_id = templates.template_id;;	SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID
1	SELECT templates.template_id FROM templates JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code WHERE ref_template_types.template_type_description = "Presentation";;	SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  "Presentation"
1	SELECT templates.template_id FROM templates INNER JOIN ref_template_types ON templates.template_type_code = ref_template_types.template_type_code WHERE ref_template_types.template_type_description = 'Presentation';;	SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  "Presentation"
1	SELECT COUNT(*) FROM paragraphs;;	SELECT count(*) FROM Paragraphs
1	SELECT COUNT(*) FROM paragraphs;;	SELECT count(*) FROM Paragraphs
0	SELECT COUNT(*) FROM paragraphs WHERE document_id = ( SELECT document_id FROM documents WHERE document_name = 'Summer Show' );;	SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show'
0	SELECT COUNT(*) FROM paragraphs WHERE document_id = (SELECT document_id FROM documents WHERE document_name = 'Summer Show');;	SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show'
0	SELECT paragraph_text, paragraph_id, document_id, other_details FROM paragraphs WHERE paragraph_text = 'Korea';;	select other_details from paragraphs where paragraph_text like 'korea'
0	SELECT paragraph_text, paragraph_id, document_id, other_details FROM paragraphs WHERE paragraph_text = 'Korea';;	select other_details from paragraphs where paragraph_text like 'korea'
